# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.2.9
#@/tick	379685
#@/user_id	hotoo.rmbp
tiao 	條	c=101 d=1.87469e-05 t=379685
tiao 	絛	c=1 d=0.380983 t=379685
tiao 	調	c=27 d=8.40725e-11 t=379685
tiao 	跳	c=30 d=2.86602e-05 t=379685
tiao ban 	跳板	c=4 d=4.61975e-05 t=379685
tiao ban ji 	跳板機	c=36 d=0.00157835 t=379685
tiao bo 	挑撥	c=1 d=1 t=39193
tiao cang 	調倉	c=1 d=1 t=91522
tiao chu 	跳出	c=5 d=1.48243e-102 t=379685
tiao chu lai 	跳出來	c=1 d=1 t=379604
tiao chu lv 	跳出率	c=4 d=8.81782e-109 t=379685
tiao ci 	挑刺	c=1 d=1 t=379611
tiao dong 	跳動	c=2 d=1.96386e-234 t=379685
tiao gao 	調高	c=1 d=1.94397e-85 t=379685
tiao gao 	跳高	c=1 d=1.95371e-85 t=379685
tiao guo 	跳過	c=3 d=3.25807e-219 t=379685
tiao ji 	調劑	c=1 d=1 t=68788
tiao jia 	調價	c=1 d=1 t=97302
tiao jian 	條件	c=62 d=3.06476e-29 t=379685
tiao jiao 	調教	c=2 d=0 t=379685
tiao jie 	調節	c=5 d=4.00194e-60 t=379685
tiao kong 	調控	c=6 d=7.21075e-87 t=379685
tiao kuan 	條款	c=3 d=6.14735e-12 t=379685
tiao li 	條例	c=2 d=1.55433 t=95331
tiao liao 	調料	c=1 d=0 t=379685
tiao mu 	條目	c=6 d=1.84006e-28 t=379685
tiao pei 	調配	c=14 d=4.6295 t=6129
tiao pi 	調皮	c=1 d=2.6612e-15 t=379685
tiao sheng 	跳繩	c=3 d=1.3045e-90 t=379685
tiao shi 	挑食	c=1 d=1 t=28038
tiao shi 	調試	c=107 d=0.264477 t=379685
tiao shi qi 	調試器	c=2 d=1.75957 t=104257
tiao shu 	條數	c=2 d=5.09487e-38 t=379685
tiao ti 	挑剔	c=2 d=1.77635e-83 t=379685
tiao tiao 	挑挑	c=1 d=0 t=379685
tiao tuo 	跳脫	c=1 d=1 t=49557
tiao wen 	條文	c=2 d=7.08083e-175 t=379685
tiao wu 	跳舞	c=5 d=7.41777e-75 t=379685
tiao xiu 	調休	c=13 d=2.01684e-18 t=379685
tiao you 	調優	c=4 d=4.46827e-119 t=379685
tiao yue 	跳躍	c=3 d=3.15165e-05 t=379685
tiao zhan 	挑戰	c=36 d=3.71103e-07 t=379685
tiao zhan sai 	挑戰賽	c=2 d=0 t=379685
tiao zheng 	調整	c=62 d=0.000420187 t=379685
tiao zhi 	調製	c=1 d=2.99145e-97 t=379685
tiao zhuan 	跳轉	c=181 d=0.000403635 t=379685
tiao zi 	條子	c=1 d=5.82957e-299 t=379685
tie 	帖	c=7 d=1.00745 t=102446
tie 	貼	c=37 d=8.39743e-05 t=379685
tie 	鐵	c=4 d=1.21202e-115 t=379685
tie gan 	鐵桿	c=2 d=6.3804e-38 t=379685
tie hua 	貼花	c=1 d=2.45552e-98 t=379685
tie lu 	鐵路	c=2 d=1.06492e-181 t=379685
tie men 	鐵門	c=1 d=0 t=379685
tie mian wu si 	鐵面無私	c=1 d=3.83299e-131 t=379685
tie mo 	貼膜	c=13 d=1.05712e-124 t=379685
tie niu 	鐵牛	c=0 d=6.4551e-117 t=379685
tie niu na ge 	鐵牛哪個	c=1 d=6.48746e-116 t=379685
tie pao 	鐵砲	c=2 d=8.95962e-112 t=379685
tie pao bai he 	鐵砲百合	c=1 d=1.62011e-235 t=379685
tie pi 	鐵皮	c=1 d=0 t=379685
tie pian 	鐵片	c=2 d=1.2624e-127 t=379685
tie qiu 	鐵球	c=1 d=0 t=379685
tie shang 	貼上	c=1 d=1.82481e-223 t=379685
tie tiao 	鐵條	c=1 d=6.05259e-182 t=379685
tie tu 	貼圖	c=1 d=1.12108e-168 t=379685
tie xian 	鐵線	c=0 d=0 t=379685
tie xian lian 	鐵線蓮	c=3 d=2.18677e-146 t=379685
tie xin 	貼心	c=2 d=3.34222e-78 t=379685
tie yi 	鐵藝	c=2 d=5.84716e-70 t=379685
tie yi chuang 	鐵藝牀	c=1 d=0 t=379685
tie zhi 	貼紙	c=2 d=2.43873e-223 t=379685
tie zi 	帖子	c=16 d=5.01987e-40 t=379685
tie zi 	貼子	c=1 d=5.12917e-205 t=379685
ting 	亭	c=1 d=0 t=379685
ting 	停	c=72 d=1.23568e-12 t=379685
ting 	婷	c=1 d=2.04984e-150 t=379685
ting 	廳	c=5 d=5.17981e-57 t=379685
ting 	挺	c=130 d=0.0232025 t=379685
ting 	町	c=1 d=1 t=58407
ting 	聽	c=116 d=0.00928448 t=379685
ting bu cuo 	挺不錯	c=4 d=5.24861e-123 t=379685
ting bu dao 	聽不到	c=1 d=3.39979e-73 t=379685
ting bu dong 	聽不懂	c=3 d=1.23919e-23 t=379685
ting bu jian 	聽不見	c=1 d=3.24135e-41 t=379685
ting bu qing 	聽不清	c=1 d=1 t=35639
ting bu xia 	停不下	c=0 d=0 t=379685
ting bu xia qu 	停不下去	c=2 d=3.73022e-76 t=379685
ting che 	停車	c=61 d=1.65063e-06 t=379685
ting che chang 	停車場	c=8 d=6.14805e-219 t=379685
ting che dai 	停車帶	c=2 d=2.97882e-180 t=379685
ting che fei 	停車費	c=7 d=1.42857e-196 t=379685
ting che ku 	停車庫	c=1 d=5.22711e-251 t=379685
ting che wei 	停車位	c=19 d=1.00286e-63 t=379685
ting da 	挺大	c=2 d=1 t=35672
ting dao 	聽到	c=11 d=4.65859e-73 t=379685
ting dian 	停電	c=4 d=3.57184e-49 t=379685
ting dong 	聽懂	c=1 d=0.489192 t=379685
ting dun 	停頓	c=9 d=1.93e-59 t=379685
ting duo 	挺多	c=4 d=3.22003e-81 t=379685
ting fang 	停放	c=1 d=7.44767e-181 t=379685
ting fang bian 	聽方便	c=1 d=0 t=379685
ting fu 	停服	c=3 d=2.39746 t=10292
ting gao 	挺高	c=2 d=7.71445e-07 t=379685
ting guo 	聽過	c=1 d=3.06647e-300 t=379685
ting hao 	停好	c=5 d=1.04037e-141 t=379685
ting hao 	挺好	c=38 d=0.996286 t=379685
ting hao chi 	挺好吃	c=1 d=2.61776e-86 t=379685
ting hua 	聽話	c=3 d=1 t=91299
ting ji 	停機	c=1 d=4.75821e-116 t=379685
ting jian 	聽見	c=4 d=3.00714e-41 t=379685
ting jiu 	挺久	c=1 d=1 t=70063
ting kuai 	挺快	c=1 d=1.99231e-168 t=379685
ting leng 	聽冷	c=1 d=1.27906e-72 t=379685
ting li 	聽力	c=2 d=7.88907e-35 t=379685
ting liu 	停留	c=11 d=1.37208e-45 t=379685
ting liu shi jian 	停留時間	c=1 d=1 t=7662
ting ming 	聽命	c=1 d=2.3748e-234 t=379685
ting ni ping mu 	挺你屏幕	c=4 d=1.0501e-75 t=379685
ting niu bi 	聽牛逼	c=1 d=3.1163e-225 t=379685
ting po 	停坡	c=2 d=1.89831e-218 t=379685
ting po qi bu 	停坡起步	c=1 d=1.90783e-217 t=379685
ting qing 	聽清	c=1 d=2.48622e-244 t=379685
ting re 	挺熱	c=2 d=1.0012 t=91871
ting shen 	挺深	c=1 d=1 t=52307
ting shuang 	挺爽	c=1 d=0 t=379685
ting shui 	停水	c=3 d=5.15785e-153 t=379685
ting shuo 	聽說	c=27 d=1.07565e-05 t=379685
ting tian you ming 	聽天由命	c=1 d=3.59059e-274 t=379685
ting ting 	停停	c=3 d=1.28202e-11 t=379685
ting ting 	婷婷	c=2 d=0.000777055 t=379685
ting ting 	聽聽	c=5 d=1.26599e-10 t=379685
ting wan 	聽完	c=1 d=0 t=379685
ting xia 	停下	c=1 d=3.34806e-216 t=379685
ting xia lai 	停下來	c=2 d=1 t=379504
ting xiang 	挺像	c=1 d=1 t=78581
ting yong 	停用	c=7 d=8.20726e-32 t=379685
ting yuan 	挺遠	c=2 d=3.27114e-31 t=379685
ting yun 	停運	c=2 d=0 t=379685
ting zai 	停在	c=1 d=0 t=379685
ting zao 	聽早	c=1 d=6.61535e-81 t=379685
ting zhe 	聽着	c=2 d=5.00504e-64 t=379685
ting zhi 	停止	c=12 d=7.46283e-58 t=379685
ting zhong 	挺重	c=1 d=6.32317e-79 t=379685
ting zi 	亭子	c=1 d=0 t=379685
tong 	同	c=150 d=0.0901163 t=379685
tong 	哃	c=3 d=0 t=379685
tong 	嗵	c=1 d=0 t=379685
tong 	桐	c=3 d=1.04488e-28 t=379685
tong 	桶	c=5 d=2.10201e-34 t=379685
tong 	痛	c=5 d=1.18013e-213 t=379685
tong 	童	c=4 d=0.13068 t=379685
tong 	統	c=1 d=3.8065e-167 t=379685
tong 	通	c=29 d=0.179964 t=379685
tong an ge 	同安格	c=1 d=3.35501e-211 t=379685
tong an ge 	童安格	c=1 d=3.38873e-211 t=379685
tong ban 	銅板	c=1 d=1 t=50138
tong bao 	通報	c=1 d=1 t=97854
tong bao 	通寶	c=2 d=1.00484 t=29059
tong bei 	同輩	c=1 d=1 t=59188
tong bi 	同比	c=5 d=6.26686e-62 t=379685
tong bu 	同步	c=73 d=4.09317e-14 t=379685
tong bu guo 	通不過	c=5 d=0 t=379685
tong ceng 	同層	c=2 d=1.43171 t=57568
tong chang 	通常	c=12 d=3.79135e-32 t=379685
tong chang 	通暢	c=1 d=1.49513e-26 t=379685
tong che 	通車	c=1 d=8.64938e-88 t=379685
tong cheng 	同城	c=1 d=2.24631e-21 t=379685
tong cheng 	統稱	c=2 d=6.80892e-38 t=379685
tong chi 	通吃	c=1 d=1 t=78267
tong chou 	統籌	c=1 d=0 t=379685
tong da 	通達	c=1 d=1.34753e-156 t=379685
tong dao 	通道	c=3 d=6.68636e-89 t=379685
tong de 	同德	c=6 d=9.32517e-80 t=379685
tong di 	通底	c=1 d=1 t=37020
tong dian 	痛點	c=3 d=3.10833e-48 t=379685
tong dian 	通電	c=1 d=1 t=85086
tong ding 	通頂	c=1 d=1.96472e-151 t=379685
tong du 	通讀	c=4 d=2.65469e-45 t=379685
tong feng 	通風	c=3 d=1.65351e-181 t=379685
tong gan 	同感	c=1 d=1 t=100110
tong gao 	通告	c=3 d=1.87436e-09 t=379685
tong gu 	筒骨	c=2 d=2.14564e-11 t=379685
tong guan 	通關	c=2 d=1 t=87357
tong guo 	通過	c=476 d=0.348029 t=379685
tong guo shi 	通過是	c=1 d=0 t=379685
tong hang 	同行	c=2 d=0 t=379685
tong hong 	通紅	c=2 d=1.94649 t=98955
tong hua 	同化	c=1 d=1.67706e-24 t=379685
tong hua 	童話	c=1 d=1 t=56770
tong hua 	通話	c=2 d=2.69895e-63 t=379685
tong hua zhong 	通話中	c=1 d=0 t=379685
tong huo 	通貨	c=1 d=4.17194e-216 t=379685
tong ji 	同級	c=4 d=1 t=74475
tong ji 	統計	c=114 d=0.612626 t=379685
tong ji biao 	統計表	c=1 d=1 t=39497
tong jie 	桐傑	c=15 d=7.30169e-25 t=379685
tong ku 	痛苦	c=8 d=5.2015e-17 t=379685
tong kuai 	痛快	c=1 d=6.52775e-130 t=379685
tong kuan 	同款	c=2 d=1.05182 t=103936
tong lan 	通欄	c=1 d=7.35227e-147 t=379685
tong lei 	同類	c=1 d=4.32022e-127 t=379685
tong lu 	桐廬	c=4 d=1.16623e-15 t=379685
tong ming 	同名	c=13 d=1.0708e-40 t=379685
tong nian 	同年	c=2 d=7.587e-105 t=379685
tong pan 	通盤	c=1 d=1 t=29998
tong pei fu 	通配符	c=1 d=0 t=379685
tong pu nan lu 	通普南路	c=1 d=1.91615e-180 t=379685
tong qi 	同期	c=4 d=1.24837e-51 t=379685
tong qian 	銅錢	c=0 d=0.1 t=27659
tong qian cao 	銅錢草	c=1 d=1 t=27660
tong qing 	同情	c=2 d=2.95808e-259 t=379685
tong qing da li 	通情達理	c=1 d=4.5805e-80 t=379685
tong qu 	同去	c=1 d=0 t=379685
tong rong 	通融	c=1 d=0 t=379685
tong shang 	同上	c=11 d=1.25296e-06 t=379685
tong shi 	同事	c=68 d=3.98723e-07 t=379685
tong shi 	同時	c=156 d=0.366045 t=379685
tong shun 	通順	c=1 d=0.00522135 t=379685
tong suo 	童鎖	c=1 d=7.71402e-212 t=379685
tong tong 	統統	c=1 d=0 t=379685
tong wei 	同位	c=0 d=0.1 t=66695
tong wei yu 	同位語	c=1 d=1 t=66696
tong xi 	同喜	c=1 d=0 t=379685
tong xiang 	通向	c=3 d=0 t=379685
tong xiao 	通宵	c=1 d=2.14477e-65 t=379685
tong xin 	通信	c=17 d=6.81379e-17 t=379685
tong xing zheng 	通行證	c=3 d=1.12669e-21 t=379685
tong xue 	同學	c=324 d=0.579842 t=379685
tong xun 	通訊	c=2 d=1.01676e-08 t=379685
tong xun lu 	通訊錄	c=3 d=5.532e-124 t=379685
tong yang 	同樣	c=38 d=1.35474e-13 t=379685
tong yang de 	同樣地	c=1 d=0 t=379685
tong yi 	同一	c=5 d=5.87284e-05 t=379685
tong yi 	同意	c=38 d=0.00267181 t=379685
tong yi 	統一	c=252 d=0.0219781 t=379685
tong yi fen 	同一份	c=1 d=7.51333e-196 t=379685
tong yi ge 	同一個	c=28 d=9.12036e-06 t=379685
tong yi jia 	同一家	c=1 d=7.12723e-193 t=379685
tong yi ju 	同一句	c=1 d=1 t=105478
tong yi ju 	同一局	c=1 d=1 t=69062
tong yi tian 	同一天	c=1 d=5.36812e-35 t=379685
tong yi zhang 	同一張	c=1 d=1.24847e-287 t=379685
tong yin 	同音	c=1 d=0 t=379685
tong yong 	通用	c=42 d=2.9533e-05 t=379685
tong yong xing 	通用性	c=2 d=9.39374e-118 t=379685
tong yu 	同域	c=2 d=0 t=379685
tong yuan 	同源	c=5 d=0 t=379685
tong zhi 	同志	c=1 d=1.47213e-167 t=379685
tong zhi 	通志	c=1 d=0 t=379685
tong zhi 	通知	c=185 d=3.38017e-05 t=379685
tong zhi shu 	通知書	c=10 d=2.25193e-224 t=379685
tong zi 	筒子	c=0 d=4.2377e-107 t=379685
tong zi gu 	筒子骨	c=1 d=4.25893e-106 t=379685
tong zu 	同組	c=1 d=0 t=379685
tou 	偷	c=2 d=0.000175127 t=379685
tou 	投	c=26 d=9.75808e-07 t=379685
tou 	透	c=2 d=2.45059e-45 t=379685
tou 	頭	c=71 d=2.02764e-23 t=379685
tou bao 	投保	c=14 d=9.42323e-243 t=379685
tou bao ren 	投保人	c=5 d=1.08993e-248 t=379685
tou bi 	投幣	c=1 d=9.86471e-311 t=379685
tou bu 	頭部	c=6 d=6.75767e-08 t=379685
tou che 	透徹	c=1 d=1.49235e-151 t=379685
tou chu 	透出	c=9 d=5.05362e-60 t=379685
tou chuan 	透傳	c=3 d=2.72964 t=66983
tou di 	投遞	c=1 d=1.7495e-139 t=379685
tou du 	偷渡	c=1 d=0 t=379685
tou fa 	頭髮	c=5 d=8.82297e-204 t=379685
tou fang 	投放	c=80 d=2.82288e-31 t=379685
tou guo 	透過	c=3 d=6.2592e-77 t=379685
tou huan 	偷換	c=1 d=1.76383e-88 t=379685
tou jiang 	頭獎	c=1 d=1 t=95065
tou jiao 	投教	c=2 d=1 t=46599
tou jing 	透鏡	c=0 d=0.1 t=41170
tou lai 	偷來	c=1 d=0 t=379685
tou lan 	偷懶	c=2 d=1.52021e-104 t=379685
tou lan 	投籃	c=2 d=3.95253e-323 t=379685
tou lou 	透露	c=1 d=1 t=49156
tou ming 	透明	c=9 d=3.08812e-22 t=379685
tou ming du 	透明度	c=3 d=1 t=101299
tou nao 	頭腦	c=4 d=1.07062e-38 t=379685
tou pai 	頭牌	c=1 d=0 t=379685
tou piao 	投票	c=1 d=1.62227e-280 t=379685
tou ping 	投屏	c=1 d=1.833e-70 t=379685
tou ren 	偷人	c=1 d=0 t=379685
tou ru 	投入	c=18 d=1.75608e-36 t=379685
tou shang 	頭上	c=2 d=1.34177e-135 t=379685
tou su 	投訴	c=23 d=5.48233e-18 t=379685
tou teng 	頭疼	c=4 d=6.76091e-43 t=379685
tou tian 	頭天	c=1 d=3.16155e-130 t=379685
tou tiao 	頭條	c=15 d=7.29095e-78 t=379685
tou tou 	偷偷	c=4 d=2.74214e-69 t=379685
tou tou qi 	透透氣	c=1 d=1 t=50977
tou wei 	頭尾	c=8 d=0.172045 t=379685
tou xia 	投下	c=1 d=1.19259e-72 t=379685
tou xiang 	頭像	c=21 d=1.63371e-10 t=379685
tou xin xi 	頭信息	c=2 d=8.67086e-29 t=379685
tou ying 	投影	c=6 d=1.48475e-91 t=379685
tou ying mu 	投影幕	c=1 d=0 t=379685
tou ying yi 	投影儀	c=8 d=9.87094e-54 t=379685
tou yun 	頭暈	c=2 d=0 t=379685
tou zi 	投資	c=52 d=0.0218883 t=379685
tou zi bao 	投資寶	c=4 d=0.00528057 t=379685
tu 	兔	c=0 d=1.80682e-137 t=379685
tu 	吐	c=8 d=1.15754e-74 t=379685
tu 	圖	c=180 d=0.000432971 t=379685
tu 	土	c=11 d=3.20582e-29 t=379685
tu 	塗	c=1 d=3.63591e-157 t=379685
tu 	徒	c=1 d=5.58191e-112 t=379685
tu 	荼	c=1 d=0 t=379685
tu 	途	c=1 d=6.80732e-94 t=379685
tu bian 	突變	c=1 d=2.73929e-208 t=379685
tu biao 	圖標	c=43 d=0.0880368 t=379685
tu biao 	圖表	c=78 d=4.9944e-16 t=379685
tu biao de 	圖表的	c=1 d=0 t=379685
tu bu 	徒步	c=2 d=0 t=379685
tu cao 	吐槽	c=10 d=1.22045e-79 t=379685
tu cao 	圖草	c=1 d=1 t=26983
tu ceng 	圖層	c=2 d=1.43171 t=32885
tu chu 	吐出	c=2 d=3.27876e-264 t=379685
tu chu 	突出	c=7 d=1.07153e-48 t=379685
tu di 	土地	c=8 d=4.68816e-118 t=379685
tu dou 	土豆	c=3 d=7.67132e-88 t=379685
tu fa 	突發	c=3 d=6.77608e-171 t=379685
tu fa xing 	突發性	c=1 d=0 t=379685
tu ge 	兔哥	c=7 d=2.00053e-187 t=379685
tu guan 	途觀	c=1 d=1.45324e-309 t=379685
tu hao 	土豪	c=2 d=0 t=379685
tu hao jin 	土豪金	c=1 d=0 t=379685
tu ji 	土雞	c=6 d=2.7533e-201 t=379685
tu ji dan 	土雞蛋	c=5 d=6.1919e-185 t=379685
tu jian 	圖鑑	c=2 d=1.956 t=98883
tu jie 	圖解	c=5 d=5.20154e-164 t=379685
tu jing 	途徑	c=8 d=4.05261e-73 t=379685
tu ku 	圖庫	c=2 d=9.67125e-137 t=379685
tu li 	圖例	c=2 d=0 t=379685
tu ling wan bei 	圖靈完備	c=2 d=0 t=379685
tu lu 	土路	c=1 d=1.60508e-96 t=379685
tu mi 	荼蘼	c=14 d=0 t=379685
tu mo 	塗抹	c=1 d=7.23125e-187 t=379685
tu pian 	圖片	c=166 d=0.000494126 t=379685
tu po 	突破	c=3 d=1.25032 t=49588
tu po xing 	突破性	c=1 d=1 t=49304
tu pu 	圖譜	c=1 d=1.63044e-104 t=379685
tu qi 	突起	c=1 d=6.13427e-222 t=379685
tu ran 	突然	c=35 d=0.187308 t=379685
tu shi 	圖示	c=1 d=2.40918e-21 t=379685
tu shu 	圖書	c=5 d=2.09915e-18 t=379685
tu shu guan 	圖書館	c=9 d=9.37039e-30 t=379685
tu shuo 	圖說	c=1 d=1 t=55592
tu si 	土司	c=1 d=7.19128e-210 t=379685
tu si ji 	兔斯基	c=1 d=1.81588e-136 t=379685
tu tan 	吐痰	c=4 d=8.36611e-108 t=379685
tu teng 	圖騰	c=1 d=0 t=379685
tu tou jing 	凸透鏡	c=1 d=1 t=41170
tu tu 	吐吐	c=1 d=1.0639e-111 t=379685
tu wen 	圖文	c=1 d=5.87466e-37 t=379685
tu wu 	突兀	c=1 d=2.38602e-25 t=379685
tu xiang 	圖像	c=3 d=2.0476e-49 t=379685
tu xing 	圖形	c=14 d=1.7198e-26 t=379685
tu xing hua 	圖形化	c=1 d=1.20753e-42 t=379685
tu zeng 	突增	c=1 d=0 t=379685
tu zhong 	圖中	c=2 d=3.6187e-269 t=379685
tu zhong 	途中	c=1 d=0 t=379685
tu zi 	兔子	c=1 d=2.31292e-100 t=379685
tu zi tu sun 	徒子徒孫	c=1 d=5.6819e-115 t=379685
tuan 	團	c=5 d=8.25526e-10 t=379685
tuan dui 	團隊	c=133 d=0.209149 t=379685
tuan gou 	團購	c=4 d=5.53161e-35 t=379685
tuan jian 	團建	c=10 d=4.54913e-58 t=379685
tuan jie 	團結	c=1 d=1.72499e-267 t=379685
tuan zhan 	團戰	c=4 d=1 t=78260
tuan zi 	糰子	c=1 d=8.60862e-150 t=379685
tui 	推	c=21 d=1.01122e-08 t=379685
tui 	腿	c=10 d=5.12582e-21 t=379685
tui 	退	c=56 d=0.554327 t=379685
tui chang 	腿長	c=1 d=1 t=29077
tui che 	推車	c=0 d=0 t=379685
tui chi 	推遲	c=2 d=6.18709e-259 t=379685
tui chong 	推崇	c=1 d=1 t=51103
tui chu 	推出	c=2 d=1.04188e-12 t=379685
tui chu 	退出	c=70 d=0.0323869 t=379685
tui chu lv 	退出率	c=1 d=1 t=64594
tui dao 	推到	c=1 d=1.68524e-140 t=379685
tui dao 	推導	c=1 d=6.478e-187 t=379685
tui ding 	退訂	c=6 d=8.50666e-232 t=379685
tui dong 	推動	c=6 d=1.65058e-72 t=379685
tui dong li 	推動力	c=1 d=0 t=379685
tui duan 	腿短	c=1 d=0 t=379685
tui fei 	頹廢	c=2 d=0 t=379685
tui gu 	退股	c=1 d=1.65656e-232 t=379685
tui guang 	推廣	c=16 d=6.30012e-35 t=379685
tui huan 	退換	c=2 d=3.4562e-210 t=379685
tui huan 	退還	c=7 d=5.33538e-110 t=379685
tui hui 	退回	c=2 d=6.29899e-269 t=379685
tui huo 	退貨	c=2 d=1.92988e-117 t=379685
tui jian 	推薦	c=108 d=1.97966e-05 t=379685
tui jian biao 	推薦表	c=1 d=0 t=379685
tui jian le 	推薦了	c=1 d=0 t=379685
tui jiao 	腿腳	c=1 d=3.4021e-81 t=379685
tui jin 	推進	c=31 d=9.29166e-19 t=379685
tui ju 	退居	c=0 d=0.1 t=104736
tui ju er xian 	退居二線	c=1 d=1 t=104737
tui kai 	推開	c=1 d=1 t=91411
tui kuan 	退款	c=16 d=1.11993e-09 t=379685
tui la shi 	推拉式	c=3 d=0 t=379685
tui li 	推理	c=1 d=6.38156e-187 t=379685
tui lun 	推輪	c=1 d=0 t=379685
tui men 	推門	c=1 d=4.1224e-105 t=379685
tui piao 	退票	c=12 d=1.28992e-40 t=379685
tui qian 	退錢	c=2 d=4.92973e-209 t=379685
tui qiao 	推敲	c=1 d=4.02433e-204 t=379685
tui qun 	退羣	c=1 d=1 t=100004
tui rang 	退讓	c=0 d=1.4415e-156 t=379685
tui shang 	腿上	c=1 d=1.06123e-52 t=379685
tui shang 	腿傷	c=1 d=2.01774e-82 t=379685
tui shao 	退燒	c=1 d=1.49454e-227 t=379685
tui shui 	退稅	c=17 d=1.45432e-93 t=379685
tui song 	推送	c=27 d=2.27669e-32 t=379685
tui te 	推特	c=1 d=1 t=95293
tui tuo 	推脫	c=2 d=0 t=379685
tui wen 	推文	c=1 d=1.03707e-134 t=379685
tui wu 	退伍	c=1 d=0 t=379685
tui xiao 	推銷	c=1 d=0 t=379685
tui xing 	推行	c=1 d=5.97104e-287 t=379685
tui yi 	退役	c=1 d=3.85278e-309 t=379685
tui you 	推友	c=1 d=5.54745e-98 t=379685
tui you 	退有	c=1 d=5.51979e-98 t=379685
tui zhan 	退棧	c=5 d=3.12331 t=73909
tui zi 	推子	c=2 d=0 t=379685
tun 	吞	c=1 d=0 t=379685
tuo 	妥	c=1 d=6.72104e-91 t=379685
tuo 	拖	c=10 d=9.33505e-15 t=379685
tuo 	砣	c=1 d=3.44215e-101 t=379685
tuo 	脫	c=3 d=4.82337e-84 t=379685
tuo 	託	c=4 d=3.67543e-49 t=379685
tuo ba 	拖把	c=2 d=2.83077e-124 t=379685
tuo bu dong 	拖不動	c=2 d=1.42105 t=4072
tuo che 	拖車	c=5 d=7.34351e-133 t=379685
tuo chu 	拖出	c=1 d=1 t=4088
tuo dang 	妥當	c=2 d=6.25572e-188 t=379685
tuo di 	拖地	c=3 d=1.33607e-85 t=379685
tuo di ji qi ren 	拖地機器人	c=1 d=1 t=50067
tuo diao 	脫掉	c=1 d=2.24824e-178 t=379685
tuo dong 	拖動	c=1 d=0 t=379685
tuo er si tai 	托爾斯泰	c=4 d=1 t=95186
tuo fang 	拖放	c=23 d=6.5386e-32 t=379685
tuo feng 	駝峯	c=4 d=6.49518e-172 t=379685
tuo fu 	託付	c=1 d=0 t=379685
tuo fu 	託福	c=1 d=1 t=379639
tuo guan 	託管	c=8 d=5.23161e-05 t=379685
tuo jie 	脫節	c=1 d=0 t=379685
tuo jiu 	脫臼	c=2 d=0 t=379685
tuo kou xiu 	脫口秀	c=1 d=1 t=55260
tuo kuan 	拓寬	c=1 d=1.72968e-152 t=379685
tuo la 	拖拉	c=1 d=0 t=379685
tuo li 	脫離	c=4 d=1.42309e-92 t=379685
tuo luo 	脫落	c=2 d=0 t=379685
tuo luo 	陀螺	c=2 d=0 t=379685
tuo luo yi 	陀螺儀	c=1 d=2.37849e-76 t=379685
tuo min 	脫敏	c=27 d=0.737123 t=379685
tuo pan 	托盤	c=1 d=1.43115e-129 t=379685
tuo pi 	脫皮	c=1 d=3.59973e-157 t=379685
tuo pu 	拓撲	c=2 d=6.68066e-71 t=379685
tuo qian 	拖欠	c=3 d=7.87496e-249 t=379685
tuo shui 	脫水	c=1 d=1.202e-135 t=379685
tuo ta 	拖沓	c=1 d=4.10816e-270 t=379685
tuo tang 	拖堂	c=3 d=1.28606e-283 t=379685
tuo tuo de 	妥妥的	c=1 d=3.58422e-165 t=379685
tuo tuo la la 	拖拖拉拉	c=1 d=6.72633e-159 t=379685
tuo xie 	妥協	c=3 d=0 t=379685
tuo xie 	拖鞋	c=2 d=1.10897e-11 t=379685
tuo yan 	拖延	c=1 d=1 t=95737
tuo yi 	脫衣	c=1 d=3.82379e-279 t=379685
tuo yin 	拓印	c=2 d=1.78353e-223 t=379685
tuo yuan 	橢圓	c=1 d=1 t=105978
tuo yun 	託運	c=1 d=3.05778e-61 t=379685
tuo zhan 	拓展	c=1 d=1 t=53182
tuo zhe 	拖着	c=1 d=5.96039e-31 t=379685
tuo zhuai 	拖拽	c=3 d=4.56086e-71 t=379685
wa 	哇	c=137 d=5.54705e-09 t=379685
wa 	娃	c=2 d=7.30563e-132 t=379685
wa 	挖	c=6 d=7.07045e-99 t=379685
wa 	瓦	c=1 d=6.48615e-143 t=379685
wa 	襪	c=1 d=0 t=379685
wa cai 	挖財	c=1 d=4.18928e-206 t=379685
wa chu 	挖出	c=1 d=5.8448e-124 t=379685
wa er te 	瓦爾特	c=0 d=0.1 t=71109
wa er te ni 	瓦爾特你	c=1 d=1 t=71110
wa fen 	挖墳	c=1 d=3.75439e-05 t=379685
wa gong 	瓦工	c=0 d=1.91354e-165 t=379685
wa gong zhong 	瓦工中	c=1 d=1.92313e-164 t=379685
wa ha ha 	娃哈哈	c=1 d=6.80455e-148 t=379685
wa ha ha ha 	哇哈哈哈	c=1 d=0 t=379685
wa jue 	挖掘	c=1 d=4.15122e-40 t=379685
wa kao 	哇靠	c=5 d=8.84e-21 t=379685
wa keng 	挖坑	c=1 d=9.25101e-85 t=379685
wa que 	瓦雀	c=1 d=1 t=95713
wa sai 	哇塞	c=1 d=0 t=379685
wa wa 	哇哇	c=2 d=8.11722e-135 t=379685
wa wa 	娃娃	c=3 d=9.08578e-167 t=379685
wa wa ji 	娃娃機	c=1 d=0 t=379685
wa zi 	襪子	c=10 d=7.60314e-84 t=379685
wai 	外	c=20 d=1.42675e-05 t=379685
